Order ID,Order Item ID,Status ID,Product ID,Price
200119705,279879,2,188790,"90,000"
200119705,279880,2,190096,"110,000"
200119706,279881,3,197464,"2,100,000"
200119707,279882,1,187016,"126,000"
200119707,279883,1,201598,"155,000"
200119707,279884,1,201619,"175,000"
200119708,279885,1,201592,"180,000"
200119708,279886,1,201603,"125,000"
200119708,279887,1,201635,"145,000"
200119708,279888,1,201677,"135,000"
200119709,279889,1,201361,"130,000"
200119709,279890,1,201412,"135,000"
200119710,279891,2,194558,"1,890,000"
200119711,279892,1,191180,"145,000"
200119712,279893,2,198644,"160,000"
200119712,279894,2,195314,"1,575,000"
200119713,279895,2,177595,"130,000"
200119714,279896,1,200757,"170,000"
200119715,279897,1,187928,"150,000"
200119715,279898,1,195047,"120,000"
200119715,279899,1,195052,"166,500"
200119716,279900,1,192679,"250,000"
200119717,279901,2,201592,"180,000"
200119717,279902,2,201635,"145,000"
200119717,279903,2,201677,"135,000"
200119718,279904,1,201361,"130,000"
200119718,279905,1,201412,"135,000"
200119718,279906,1,201603,"125,000"
200119719,279907,1,201619,"175,000"
200119720,279908,1,201598,"155,000"
200119721,279909,1,198941,"250,000"
200119721,279910,1,197505,"185,000"
200119721,279911,1,182164,"130,000"
200119721,279912,1,200250,"70,000"
200119721,279913,1,199176,"125,000"
200119721,279914,1,185108,"400,000"
200119721,279915,1,185493,"94,500"
200119721,279916,1,180107,"199,000"
200119721,279917,1,198022,"250,000"
200119721,279918,1,190638,"400,000"
200119722,279919,1,200228,"200,000"
200119723,279920,1,183838,"75,000"
200119723,279921,1,199107,"180,000"
200119723,279922,1,199185,"130,000"
200119723,279923,1,201165,"180,000"
200119723,279924,1,201187,"200,000"
200119723,279925,1,201193,"200,000"
200119723,279926,1,201377,"150,000"
200119723,279927,1,201381,"140,000"
200119723,279928,1,201404,"140,000"
200119724,279929,1,200181,"165,000"
200119724,279930,1,199091,"90,000"
200119724,279931,1,200280,"70,000"
200119724,279932,1,193804,"180,000"
200119724,279933,1,191161,"200,000"
200119725,279934,2,197426,"150,000"
200119725,279935,2,195349,"198,000"
200119725,279936,2,195258,"130,000"
200119725,279937,2,185328,"170,000"
200119725,279938,2,201640,"350,000"
200119726,279939,1,178557,"100,000"
200119727,279940,1,188372,"70,000"
200119727,279941,1,179903,"85,000"
200119727,279942,1,199961,"145,000"
200119728,279943,2,185713,"114,900"
200119728,279944,2,193054,"120,000"
200119728,279945,2,178785,"95,000"
200119729,279946,2,200244,"90,000"
200119729,279947,2,200245,"90,000"
200119731,279949,1,194081,"500,000"
200119733,279954,2,194386,"247,500"
200119733,279955,2,196230,"179,000"
200119734,279956,1,165845,"200,000"
200119735,279957,1,199080,"155,000"
200119735,279958,1,199118,"333,000"
200119736,279959,2,199698,"170,000"
200119736,279960,2,201214,"160,000"
200119736,279961,2,193119,"180,000"
200119736,279962,2,183396,"60,000"
200119736,279963,2,178584,"120,000"
200119737,279964,1,200757,"170,000"
200119737,279965,1,201361,"130,000"
200119737,279966,1,201619,"175,000"
200119738,279967,1,201598,"155,000"
200119738,279968,1,201412,"135,000"
200119738,279969,1,201603,"125,000"
200119739,279970,2,201709,"199,999"
200119739,279971,2,201639,"150,000"
200119739,279972,2,201608,"130,000"
200119740,279973,1,200250,"70,000"
200119740,279974,1,199176,"125,000"
200119740,279975,1,180107,"199,000"
200119740,279976,1,185493,"94,500"
200119740,279977,1,198941,"250,000"
200119740,279978,1,182164,"130,000"
200119740,279979,1,197505,"185,000"
200119741,279980,1,185108,"400,000"
200119741,279981,1,190638,"400,000"
200119741,279982,1,198022,"250,000"
200119742,279983,2,173273,"60,000"
200119743,279984,1,186646,"382,500"
200119744,279985,1,183727,"62,500"
200119744,279986,1,187474,"190,000"
200119745,279987,2,200664,"350,000"
200119746,279988,1,200619,"800,000"
200119747,279989,1,187016,"126,000"
200119748,279990,1,200565,"150,000"
200119749,279991,1,200636,"450,000"
200119750,279992,1,200661,"130,000"
200119751,279993,1,200579,"130,000"
200119751,279994,1,200603,"130,000"
200119751,279995,1,200605,"250,000"
200119752,279996,1,200651,"700,000"
200119753,279997,1,200580,"500,000"
200119754,279998,1,200626,"500,000"
200119755,279999,1,200595,"130,000"
200119755,280000,1,200638,"450,000"
200119756,280001,1,200578,"500,000"
200119757,280002,1,200602,"130,000"
200119757,280003,1,200646,"130,000"
200119758,280004,1,200620,"150,000"
200119759,280005,2,201300,"115,000"
200119759,280006,2,178183,"130,000"
200119760,280007,1,183838,"75,000"
200119760,280008,1,199107,"180,000"
200119760,280009,1,199185,"130,000"
200119760,280010,1,201165,"180,000"
200119760,280011,1,201187,"200,000"
200119760,280012,1,201193,"200,000"
200119760,280013,1,201377,"150,000"
200119760,280014,1,201381,"140,000"
200119760,280015,1,201404,"140,000"
200119761,280016,1,200567,"160,000"
200119762,280017,1,200634,"150,000"
200119762,280018,1,200625,"130,000"
200119763,280019,1,201528,"300,000"
200119764,280020,2,189796,"75,000"
200119764,280021,2,197515,"145,000"
200119765,280022,1,190129,"175,000"
200119766,280023,1,190117,"175,000"
200119767,280024,2,201606,"150,000"
200119767,280025,2,201439,"275,000"
200119768,280026,1,180163,"175,000"
200119768,280027,1,190171,"125,000"
200119769,280028,1,194081,"500,000"
200119770,280029,1,199069,"266,000"
200119771,280030,1,201678,"130,000"
200119772,280031,1,201788,"135,000"
200119773,280032,1,201671,"180,000"
200119774,280033,2,201688,"180,000"
200119775,280034,1,201585,"250,000"
200119776,280035,1,201679,"130,000"
200119777,280036,1,201782,"140,000"
200119778,280037,1,201644,"600,000"
200119778,280038,1,201650,"600,000"
200119779,280039,1,201594,"170,000"
200119779,280040,1,201597,"300,000"
200119779,280041,1,201604,"250,000"
200119780,280042,1,200228,"200,000"
200119781,280043,1,201803,"145,000"
200119782,280044,1,199593,"117,000"
200119783,280045,1,201586,"200,000"
200119784,280046,2,178770,"135,000"
200119784,280047,2,199869,"150,000"
200119784,280048,2,199953,"140,000"
200119784,280049,2,200906,"100,000"
200119784,280050,2,200930,"130,000"
200119784,280051,2,201365,"150,000"
200119785,280052,1,199080,"155,000"
200119785,280053,1,199118,"333,000"
200119786,280054,3,179769,"540,000"
200119787,280055,2,180290,"190,000"
200119787,280056,2,199374,"135,000"
200119788,280057,1,185642,"200,000"
200119789,280058,2,201588,"250,000"
200119790,280059,2,200578,"500,000"
200119790,280060,2,200595,"130,000"
200119790,280061,2,201361,"130,000"
200119791,280062,1,200565,"150,000"
200119791,280063,1,201412,"135,000"
200119791,280064,1,201603,"125,000"
200119791,280065,1,201619,"175,000"
200119792,280066,2,201804,"120,000"
200119793,280067,1,200603,"130,000"
200119794,280068,1,200661,"130,000"
200119795,280069,1,180107,"199,000"
200119795,280070,1,182164,"130,000"
200119795,280071,1,183727,"62,500"
200119795,280072,1,185108,"400,000"
200119795,280073,1,185493,"94,500"
200119795,280074,1,190638,"400,000"
200119795,280075,1,197505,"185,000"
200119795,280076,1,198022,"250,000"
200119795,280077,1,198941,"250,000"
200119795,280078,1,199176,"125,000"
200119795,280079,1,200250,"70,000"
200119796,280080,1,187928,"150,000"
200119796,280081,1,195047,"120,000"
200119796,280082,1,195052,"166,500"
200119797,280083,2,180456,"60,000"
200119797,280084,2,187501,"140,000"
200119798,280085,1,200567,"160,000"
200119798,280086,1,201528,"300,000"
200119799,280087,2,201722,"2,945,000"
200119799,280088,2,196120,"130,000"
200119799,280089,2,196224,"180,000"
200119800,280090,2,200571,"250,000"
200119801,280091,1,183838,"75,000"
200119801,280092,1,199107,"180,000"
200119801,280093,1,199185,"130,000"
200119801,280094,1,201165,"180,000"
200119801,280095,1,201187,"200,000"
200119801,280096,1,201193,"200,000"
200119801,280097,1,201377,"150,000"
200119801,280098,1,201381,"140,000"
200119802,280099,2,201127,"325,000"
200119803,280100,1,194081,"500,000"
200119804,280101,1,201650,"600,000"
200119804,280102,1,201678,"130,000"
200119805,280103,1,201585,"250,000"
200119805,280104,1,201597,"300,000"
200119805,280105,1,201644,"600,000"
200119805,280106,1,201671,"180,000"
200119805,280107,1,201679,"130,000"
200119805,280108,1,201782,"140,000"
200119805,280109,1,201788,"135,000"
200119806,280110,1,200579,"130,000"
200119806,280111,1,187016,"126,000"
200119806,280112,1,200228,"200,000"
200119807,280113,2,183402,"60,000"
200119807,280114,2,201803,"145,000"
200119808,280115,1,175387,"150,000"
200119809,280116,2,194713,"1,200,000"
200119810,280117,1,190171,"125,000"
200119811,280118,1,201772,"300,000"
200119811,280119,1,201771,"145,000"
200119811,280120,1,201717,"75,000"
200119811,280121,1,201282,"300,000"
200119811,280122,1,200680,"350,000"
200119812,280123,2,198328,"200,000"
200119813,280124,1,200153,"140,000"
200119813,280125,1,200181,"165,000"
200119813,280126,1,199091,"90,000"
200119813,280127,1,200280,"70,000"
200119813,280128,1,190454,"136,000"
200119814,280129,1,200565,"150,000"
200119814,280130,1,201412,"135,000"
200119814,280131,1,201603,"125,000"
200119814,280132,1,201619,"175,000"
200119815,280133,2,200603,"130,000"
200119816,280134,1,200250,"70,000"
200119816,280135,1,199118,"333,000"
200119816,280136,1,199080,"155,000"
200119816,280137,1,198022,"250,000"
200119816,280138,1,185108,"400,000"
200119816,280139,1,182164,"130,000"
200119816,280140,1,185493,"94,500"
200119816,280141,1,180107,"199,000"
200119816,280142,1,183727,"62,500"
200119816,280143,1,198941,"250,000"
200119817,280144,2,201690,"130,000"
200119818,280145,1,194081,"500,000"
200119819,280146,2,183392,"137,500"
200119819,280147,2,201585,"250,000"
200119819,280148,2,201671,"180,000"
200119819,280149,2,201678,"130,000"
200119820,280150,1,201597,"300,000"
200119820,280151,1,201644,"600,000"
200119820,280152,1,201782,"140,000"
200119820,280153,1,201788,"135,000"
200119821,280154,1,201282,"300,000"
200119821,280155,1,201771,"145,000"
200119822,280156,1,183838,"75,000"
200119822,280157,1,199107,"180,000"
200119822,280158,1,199185,"130,000"
200119822,280159,1,201165,"180,000"
200119822,280160,1,201187,"200,000"
200119822,280161,1,201193,"200,000"
200119822,280162,1,201377,"150,000"
200119822,280163,1,201381,"140,000"
200119822,280164,1,201404,"140,000"
200119823,280165,1,190117,"175,000"
200119823,280166,1,200579,"130,000"
200119823,280167,1,200625,"130,000"
200119824,280168,2,201407,"140,000"
200119824,280169,2,201434,"145,000"
200119825,280170,1,201772,"300,000"
200119827,280172,2,200977,"130,000"
200119828,280173,2,200228,"200,000"
200119829,280174,2,200565,"150,000"
200119829,280175,2,201603,"125,000"
200119830,280176,1,201412,"135,000"
200119830,280177,1,201619,"175,000"
200119831,280178,1,201679,"130,000"
200119832,280179,2,200312,"130,000"
200119833,280180,2,201604,"250,000"
200119834,280181,1,195047,"120,000"
200119834,280182,1,187928,"150,000"
200119834,280183,1,195052,"166,500"
200119835,280184,2,183389,"137,500"
200119836,280185,1,201528,"300,000"
200119837,280186,1,200250,"70,000"
200119837,280187,1,199080,"155,000"
200119837,280188,1,198941,"250,000"
200119837,280189,1,182164,"130,000"
200119837,280190,1,185493,"94,500"
200119837,280191,1,180107,"199,000"
200119837,280192,1,183727,"62,500"
200119839,280194,2,201617,"250,000"
200119839,280195,3,200212,"185,000"
200119840,280196,2,193940,"170,000"
200119840,280197,2,195188,"140,000"
200119841,280198,1,199174,"100,000"
200119842,280199,1,200539,"299,999"
200119843,280200,1,199871,"190,000"
200119843,280201,1,188144,"140,000"
200119843,280202,1,185702,"360,000"
200119844,280203,1,199490,"3,250,000"
200119845,280204,1,200728,"699,000"
200119846,280205,1,200724,"279,000"
200119847,280206,1,200794,"259,000"
200119848,280207,1,200819,"479,000"
200119849,280208,2,200719,"289,000"
200119850,280209,1,187016,"126,000"
200119850,280210,1,200817,"359,000"
200119851,280211,2,200778,"120,000"
200119851,280212,2,200779,"120,000"
200119852,280213,1,200745,"155,000"
200119852,280214,1,200746,"279,000"
200119853,280215,2,200793,"359,000"
200119854,280216,2,200707,"130,000"
200119855,280217,1,200744,"175,000"
200119856,280218,1,200814,"175,000"
200119857,280219,1,200792,"70,000"
200119858,280220,1,200767,"145,000"
200119859,280221,1,200747,"185,000"
200119861,280223,1,193938,"250,000"
200119863,280225,2,200643,"100,000"
200119864,280226,2,196958,"200,000"
200119864,280227,2,200169,"95,000"
200119864,280228,2,200200,"120,000"
200119865,280229,1,194081,"500,000"
200119865,280230,1,201597,"300,000"
200119865,280231,1,201644,"600,000"
200119865,280232,1,201782,"140,000"
200119865,280233,1,201788,"135,000"
200119866,280234,1,201282,"300,000"
200119866,280235,1,201771,"145,000"
200119866,280236,1,201772,"300,000"
200119867,280237,1,190117,"175,000"
200119867,280238,1,199107,"180,000"
200119867,280239,1,199185,"130,000"
200119867,280240,1,200579,"130,000"
200119867,280241,1,201165,"180,000"
200119867,280242,1,201187,"200,000"
200119867,280243,1,201193,"200,000"
200119867,280244,1,201377,"150,000"
200119867,280245,1,201381,"140,000"
200119867,280246,1,201404,"140,000"
200119868,280247,1,201835,"500,000"
200119869,280248,1,201916,"135,000"
200119870,280249,1,201894,"300,000"
200119871,280250,2,201925,"400,000"
200119872,280251,2,197153,"500,000"
200119873,280252,1,201906,"350,000"
200119874,280253,1,201926,"350,000"
200119875,280254,1,195959,"210,000"
200119875,280255,1,195994,"140,000"
200119876,280256,1,201868,"159,000"
200119876,280257,1,201879,"140,000"
200119877,280258,1,201821,"400,000"
200119878,280259,1,201836,"130,000"
200119879,280260,1,201824,"500,000"
200119880,280261,1,201412,"135,000"
200119880,280262,1,201619,"175,000"
200119881,280263,1,201679,"130,000"
200119883,280266,2,194422,"135,000"
200119884,280267,1,192577,"108,000"
200119884,280268,1,200587,"130,000"
200119884,280269,1,200647,"150,000"
200119886,280271,1,201528,"300,000"
200119887,280272,2,195047,"120,000"
200119887,280273,2,187928,"150,000"
200119887,280274,2,195052,"166,500"
200119888,280275,3,201441,"120,000"
200119889,280276,1,201825,"2,500,000"
200119890,280277,1,183496,"500,000"
200119891,280278,1,201928,"500,000"
200119892,280279,1,180107,"199,000"
200119892,280280,1,182164,"130,000"
200119892,280281,1,183727,"62,500"
200119892,280282,1,185493,"94,500"
200119892,280283,1,198941,"250,000"
200119892,280284,1,199080,"155,000"
200119892,280285,1,200250,"70,000"
200119893,280286,1,183436,"1,500,000"
200119893,280287,1,193919,"450,000"
200119893,280288,1,193920,"212,500"
200119893,280289,1,193926,"375,000"
200119894,280290,2,201593,"700,000"
200119894,280291,2,201801,"170,000"
200119895,280292,2,195809,"2,500,000"
200119896,280293,2,196226,"315,000"
200119897,280294,2,171850,"65,000"
200119897,280295,2,196665,"130,000"
200119898,280296,1,200817,"359,000"
200119899,280297,1,200744,"175,000"
200119899,280298,1,200794,"259,000"
200119900,280299,1,200728,"699,000"
200119900,280300,1,200814,"175,000"
200119901,280301,1,200767,"145,000"
200119902,280302,1,200745,"155,000"
200119903,280303,2,201266,"100,000"
200119904,280304,2,201778,"140,000"
200119905,280305,1,197155,"175,000"
200119906,280306,2,186661,"130,000"
200119906,280307,2,184559,"108,000"
200119907,280308,1,186566,"75,000"
200119908,280309,2,199490,"3,250,000"
200119909,280310,2,52091,"149,000"
200119910,280311,1,194081,"500,000"
200119911,280312,1,201597,"300,000"
200119911,280313,1,201644,"600,000"
200119911,280314,1,201782,"140,000"
200119911,280315,1,201788,"135,000"
200119911,280316,1,201821,"400,000"
200119912,280317,2,199655,"169,000"
200119913,280318,1,201282,"300,000"
200119913,280319,1,201771,"145,000"
200119913,280320,1,201772,"300,000"
200119914,280321,1,201596,"350,000"
200119915,280322,1,201412,"135,000"
200119915,280323,1,201619,"175,000"
200119916,280324,1,200587,"130,000"
200119916,280325,1,192577,"108,000"
200119916,280326,1,200647,"150,000"
200119917,280327,1,201598,"155,000"
200119917,280328,1,201691,"135,000"
200119917,280329,1,195673,"135,000"
200119917,280330,1,192745,"250,000"
200119918,280331,1,192425,"100,000"
200119919,280332,2,201474,"150,000"
200119919,280333,2,199278,"350,000"
200119919,280334,2,199183,"130,000"
200119919,280335,2,192162,"140,000"
200119919,280336,2,178784,"120,000"
200119919,280337,2,196382,"130,000"
200119919,280338,2,187018,"130,000"
200119919,280339,2,194814,"80,000"
200119920,280340,1,201679,"130,000"
200119921,280341,1,201868,"159,000"
200119921,280342,1,201916,"135,000"
200119922,280343,1,201835,"500,000"
200119922,280344,1,201894,"300,000"
200119923,280345,2,199452,"150,000"
200119923,280346,2,190028,"180,000"
200119923,280347,2,200792,"70,000"
200119923,280348,2,200153,"140,000"
200119923,280349,2,199091,"90,000"
200119924,280350,1,201528,"300,000"
200119925,280351,2,183778,"60,000"
200119925,280352,2,183859,"60,000"
200119926,280353,2,200248,"110,000"
200119926,280354,2,200247,"100,000"
200119926,280355,2,200193,"80,000"
200119926,280356,2,200780,"189,000"
200119927,280357,1,200794,"259,000"
200119927,280358,1,200817,"359,000"
200119928,280359,1,200728,"699,000"
200119928,280360,1,200744,"175,000"
200119928,280361,1,200767,"145,000"
200119928,280362,1,200814,"175,000"
200119929,280363,1,201825,"2,500,000"
200119930,280364,1,180107,"199,000"
200119930,280365,1,182164,"130,000"
200119930,280366,1,183727,"62,500"
200119930,280367,1,185493,"94,500"
200119930,280368,1,198941,"250,000"
200119930,280369,1,199080,"155,000"
200119930,280370,1,200250,"70,000"
200119931,280371,2,194115,"90,000"
200119931,280372,2,183493,"300,000"
200119931,280373,2,183391,"137,500"
200119932,280374,1,199855,"225,000"
200119932,280375,1,201826,"1,500,000"
200119933,280376,1,201282,"300,000"
200119933,280377,1,201771,"145,000"
200119933,280378,1,201772,"300,000"
200119934,280379,1,194081,"500,000"
200119935,280380,1,186579,"1,120,000"
200119936,280381,1,201412,"135,000"
200119936,280382,1,201597,"300,000"
200119936,280383,1,201619,"175,000"
200119937,280384,1,200747,"185,000"
200119937,280385,1,199389,"130,000"
200119937,280386,1,190117,"175,000"
200119937,280387,1,200579,"130,000"
200119937,280388,1,201165,"180,000"
200119937,280389,1,199107,"180,000"
200119937,280390,1,199185,"130,000"
200119937,280391,1,201404,"140,000"
200119937,280392,1,201377,"150,000"
200119937,280393,1,201381,"140,000"
200119937,280394,1,201193,"200,000"
200119938,280395,1,201679,"130,000"
200119938,280396,1,201868,"159,000"
200119938,280397,1,201916,"135,000"
200119939,280398,1,201528,"300,000"
200119940,280399,2,201796,"200,000"
200119941,280400,1,187431,"2,170,000"
200119942,280401,1,201788,"135,000"
200119942,280402,1,201782,"140,000"
200119944,280407,2,183387,"250,000"
200119944,280408,2,193915,"250,000"
200119947,280411,2,197155,"175,000"
200119948,280412,1,191366,"175,000"
200119948,280413,1,199639,"185,000"
200119948,280414,1,189767,"77,000"
200119948,280415,1,199626,"600,000"
200119949,280416,1,194480,"2,705,000"
200119950,280417,2,196833,"1,395,000"
200119951,280418,2,199949,"200,000"
200119951,280419,2,200797,"175,000"
200119951,280420,2,189100,"140,000"
200119951,280421,2,182356,"130,000"
200119952,280422,2,200794,"259,000"
200119952,280423,2,200817,"359,000"
200119953,280424,2,185642,"200,000"
200119953,280425,2,185812,"225,000"
200119953,280426,2,200814,"175,000"
200119954,280427,1,200728,"699,000"
200119955,280428,2,190559,"200,000"
200119956,280429,2,187578,"567,000"
200119957,280430,1,180107,"199,000"
200119957,280431,1,182164,"130,000"
200119957,280432,1,183727,"62,500"
200119957,280433,1,185493,"94,500"
200119957,280434,1,198941,"250,000"
200119957,280435,1,199080,"155,000"
200119957,280436,1,200250,"70,000"
200119958,280437,2,195321,"2,835,000"
200119959,280438,2,193926,"375,000"
200119960,280439,2,201894,"300,000"
200119961,280440,2,178725,"100,000"
200119962,280441,2,200093,"130,000"
200119963,280442,2,186213,"150,000"
200119963,280443,2,197322,"185,000"
200119964,280444,1,175400,"350,000"
200119965,280445,2,193275,"175,000"
200119966,280446,1,194081,"500,000"
200119967,280447,2,200508,"130,000"
200119967,280448,2,190229,"170,000"
200119968,280449,2,201685,"190,000"
200119968,280450,2,190165,"390,000"
200119968,280451,2,196662,"160,000"
200119969,280452,2,194519,"150,000"
200119969,280453,2,201674,"250,000"
200119970,280454,2,171852,"77,500"
200119970,280455,2,171839,"65,000"
200119971,280456,2,198326,"180,000"
200119971,280457,2,198490,"90,000"
200119971,280458,2,192083,"110,110"
200119971,280459,2,201794,"130,000"
200119971,280460,2,187579,"450,000"
200119971,280461,2,201824,"500,000"
200119973,280463,1,201282,"300,000"
200119973,280464,1,201717,"75,000"
200119973,280465,1,201771,"145,000"
200119973,280466,1,201772,"300,000"
200119974,280467,2,201586,"200,000"
200119974,280468,2,201619,"175,000"
200119975,280469,1,201412,"135,000"
200119975,280470,1,201597,"300,000"
200119976,280471,1,201596,"350,000"
200119976,280472,1,201696,"250,000"
200119977,280473,1,201916,"135,000"
200119977,280474,1,201868,"159,000"
200119977,280475,1,201679,"130,000"
200119978,280476,2,182252,"125,000"
200119978,280477,2,190129,"175,000"
200119979,280478,2,201421,"135,000"
200119980,280479,1,186579,"1,120,000"
200119981,280480,1,190117,"175,000"
200119981,280481,1,199107,"180,000"
200119981,280482,1,199185,"130,000"
200119981,280483,1,200579,"130,000"
200119981,280484,1,200747,"185,000"
200119981,280485,1,201165,"180,000"
200119981,280486,1,201187,"200,000"
200119981,280487,1,201193,"200,000"
200119981,280488,1,201377,"150,000"
200119981,280489,1,201381,"140,000"
200119981,280490,1,201404,"140,000"
200119982,280491,1,201528,"300,000"
200119983,280492,2,197427,"225,000"
200119984,280493,2,200892,"130,000"
200119985,280494,1,200653,"800,000"
200119986,280495,1,200632,"185,000"
200119986,280496,1,200661,"130,000"
200119987,280497,1,197200,"160,000"
200119987,280498,1,186038,"200,000"
200119987,280499,1,187983,"84,000"
200119987,280500,1,201882,"150,000"
200119988,280501,1,201782,"140,000"
200119989,280502,1,201788,"135,000"
200119990,280503,2,171840,"87,500"
200119991,280504,2,200465,"650,000"
200119992,280505,1,186646,"382,500"
200119993,280506,1,202020,"140,000"
200119994,280507,1,201989,"170,000"
200119995,280508,2,201980,"160,000"
200119995,280509,2,201988,"160,000"
200119996,280510,1,201756,"155,000"
200119996,280511,1,201766,"150,000"
200119997,280512,1,202011,"450,000"
200119998,280513,2,197991,"8,100,000"
200119999,280514,2,190806,"130,000"
200119999,280515,2,198652,"200,000"
200119999,280516,2,190216,"190,000"
200120000,280517,1,200728,"699,000"
200120001,280518,1,185700,"280,000"
200120001,280519,1,199681,"150,000"
200120002,280520,2,195878,"150,000"
200120002,280521,2,194285,"150,000"
200120002,280522,2,200837,"3,600,000"
200120003,280523,1,180107,"199,000"
200120003,280524,1,182164,"130,000"
200120003,280525,1,183727,"62,500"
200120003,280526,1,185493,"94,500"
200120003,280527,1,198941,"250,000"
200120003,280528,1,199080,"155,000"
200120003,280529,1,200250,"70,000"
200120004,280530,1,198255,"100,000"
200120005,280531,2,194081,"500,000"
200120006,280532,1,175400,"350,000"
200120007,280533,2,197199,"160,000"
200120008,280534,2,201773,"120,000"
200120008,280535,2,200878,"130,000"
200120008,280536,2,200575,"120,000"
200120008,280537,2,185131,"91,000"
200120009,280538,1,201938,"1,000,000"
200120010,280539,2,198311,"60,000"
200120010,280540,2,171939,"80,000"
200120010,280541,2,176184,"70,000"
200120010,280542,2,200898,"150,000"
200120012,280547,2,201825,"2,500,000"
200120013,280548,1,201412,"135,000"
200120013,280549,1,201597,"300,000"
200120014,280550,1,201596,"350,000"
200120014,280551,1,201696,"250,000"
200120015,280552,1,177182,"60,000"
200120015,280553,1,177183,"60,000"
200120015,280554,1,180266,"250,000"
200120015,280555,1,201282,"300,000"
200120015,280556,1,201771,"145,000"
200120015,280557,1,201772,"300,000"
200120016,280558,1,184103,"70,000"
200120016,280559,1,193424,"120,000"
200120016,280560,1,201618,"250,000"
200120016,280561,1,201990,"155,000"
200120017,280562,1,194233,"7,200,000"
200120018,280563,1,187016,"126,000"
200120018,280564,1,201679,"130,000"
200120018,280565,1,201916,"135,000"
200120019,280566,1,201528,"300,000"
200120020,280567,2,195540,"100,000"
200120020,280568,2,200569,"120,000"
200120021,280569,2,198000,"3,500,000"
200120021,280570,2,180215,"60,000"
200120021,280571,2,186212,"60,000"
200120022,280572,1,179392,"60,000"
200120022,280573,1,183804,"75,000"
200120022,280574,1,184078,"65,000"
200120022,280575,1,190117,"175,000"
200120022,280576,1,201510,"140,000"
200120023,280577,1,199107,"180,000"
200120023,280578,1,199185,"130,000"
200120023,280579,1,201193,"200,000"
200120023,280580,1,201377,"150,000"
200120023,280581,1,201381,"140,000"
200120023,280582,1,201404,"140,000"
200120024,280583,1,194480,"2,705,000"
200120025,280584,2,186579,"1,120,000"
200120026,280585,2,193751,"875,000"
200120026,280586,2,193754,"675,000"
200120026,280587,2,194062,"150,000"
200120026,280588,2,201598,"155,000"
200120027,280589,1,201782,"140,000"
200120027,280590,1,202037,"275,000"
200120028,280591,1,186521,"63,000"
200120028,280592,1,190557,"200,000"
200120028,280593,1,201882,"150,000"
200120029,280594,1,200632,"185,000"
200120030,280595,2,201793,"130,000"
200120031,280596,2,196385,"135,000"
200120031,280597,2,199201,"155,000"
200120032,280598,1,200467,"910,000"
200120033,280599,1,184612,"1,190,000"
200120034,280600,1,187298,"91,000"
200120034,280601,1,167513,"80,000"
200120035,280602,2,178415,"175,000"
200120035,280603,2,200489,"200,000"
200120036,280604,1,201788,"135,000"
200120036,280605,1,202020,"140,000"
200120037,280606,1,195122,"600,000"
200120038,280607,2,191123,"65,000"
200120039,280608,2,201989,"170,000"
200120039,280609,2,201766,"150,000"
200120040,280610,2,198314,"200,000"
200120040,280611,2,200744,"175,000"
200120041,280612,2,167106,"65,000"
200120041,280613,2,172366,"200,000"
200120041,280614,2,185154,"92,500"
200120041,280615,2,200596,"200,000"
200120042,280616,1,200728,"699,000"
200120043,280617,1,198255,"100,000"
200120044,280618,1,185677,"750,000"
200120045,280619,2,199115,"90,000"
200120045,280620,2,201170,"140,000"
200120045,280621,2,201990,"155,000"
200120045,280622,2,201618,"250,000"
200120045,280623,2,184103,"70,000"
200120046,280624,1,201597,"300,000"
200120047,280625,1,201245,"275,000"
200120047,280626,1,202039,"285,000"
200120047,280627,1,201903,"200,000"
200120048,280628,1,180107,"199,000"
200120048,280629,1,182164,"130,000"
200120048,280630,1,183727,"62,500"
200120048,280631,1,185493,"94,500"
200120048,280632,1,198941,"250,000"
200120048,280633,1,199080,"155,000"
200120048,280634,1,200250,"70,000"
200120048,280635,1,200579,"130,000"
200120049,280636,1,177182,"60,000"
200120049,280637,1,177183,"60,000"
200120049,280638,1,180266,"250,000"
200120049,280639,1,201282,"300,000"
200120049,280640,1,201717,"75,000"
200120049,280641,1,201771,"145,000"
200120049,280642,1,201772,"300,000"
200120050,280643,2,201695,"120,000"
200120050,280644,2,201872,"300,000"
200120050,280645,2,201491,"140,000"
200120051,280646,2,186521,"63,000"
200120051,280647,2,200632,"185,000"
200120051,280648,2,201882,"150,000"
200120052,280649,1,200877,"135,000"
200120052,280650,1,201679,"130,000"
200120052,280651,1,201916,"135,000"
200120052,280652,1,187016,"126,000"
200120052,280653,1,201528,"300,000"
200120053,280654,1,202020,"140,000"
200120054,280655,3,196076,"1,500,000"
200120055,280656,1,190117,"175,000"
200120055,280657,1,199107,"180,000"
200120055,280658,1,199185,"130,000"
200120055,280659,1,201165,"180,000"
200120055,280660,1,201187,"200,000"
200120055,280661,1,201193,"200,000"
200120055,280662,1,201377,"150,000"
200120055,280663,1,201381,"140,000"
200120055,280664,1,201404,"140,000"
200120055,280665,1,201756,"155,000"
200120056,280666,1,200728,"699,000"
200120057,280667,2,189949,"99,000"
200120057,280668,2,190115,"150,000"
200120057,280669,2,199119,"266,000"
200120057,280670,2,180978,"60,000"
200120057,280671,2,180386,"100,000"
200120057,280672,2,198099,"200,000"
200120057,280673,2,201820,"400,000"
200120058,280674,2,192421,"500,000"
