product_id,gender,Brand ID,Main_category,category,subcategory,Price
188744,female,3135,pakaian,bawahan,celana,"60,000"
188746,female,1045,pakaian,bawahan,celana,"60,000"
188752,female,5094,pakaian,atasan,blouse,"170,000"
188756,female,2458,pakaian,dress,midi-dress,"350,000"
188757,female,53,pakaian,atasan,atasan,"250,000"
188759,female,607,pakaian,dress,midi-dress,"2,100,000"
188762,female,4082,pakaian,dress,mini-dress,"112,500"
188765,female,3899,pakaian,atasan,kemeja,"180,000"
188774,female,2305,pakaian,dress,long-dress,"350,000"
188776,female,374,pakaian,dress,midi-dress,"137,250"
188777,female,1573,pakaian,dress,midi-dress,"90,000"
188782,female,3286,pakaian,atasan,blouse,"750,000"
188788,female,53,pakaian,atasan,atasan,"350,000"
188790,female,2458,pakaian,atasan,blouse,"90,000"
188794,female,1573,pakaian,atasan,kemeja,"114,000"
188796,female,3671,pakaian,atasan,blouse,"65,000"
188797,female,4082,pakaian,atasan,kemeja,"70,000"
188800,female,3836,pakaian,bawahan,celana,"60,000"
188816,female,3899,pakaian,atasan,kemeja,"114,000"
188828,female,2538,pakaian,atasan,blouse,"350,000"
188839,female,3982,pakaian,atasan,kaos,"350,000"
188840,female,4082,pakaian,atasan,blouse,"87,500"
188844,female,4350,pakaian,bawahan,celana,"125,000"
188850,female,775,sepatu,flats,flats,"5,600,000"
188852,female,732,sepatu,sneakers,sneakers,"200,000"
188853,female,3996,sepatu,heels,heels,"1,472,727"
188856,female,1562,sepatu,flats,flats,"5,600,000"
188859,female,1689,sepatu,boots,boots,"325,000"
188874,female,3747,pakaian,atasan,blouse,"91,000"
188877,female,1243,pakaian,atasan,blouse,"100,000"
188886,female,3940,pakaian,outerwear,wrap-and-kimono,"192,000"
188896,female,2113,pakaian,atasan,sleeveless,"65,000"
188900,female,3129,pakaian,atasan,blouse,"1,350,000"
188901,female,907,pakaian,atasan,blouse,"171,500"
188909,female,1573,pakaian,atasan,kemeja,"202,500"
188922,female,4350,pakaian,dress,mini-dress,"135,000"
188929,female,3589,pakaian,atasan,sweater,"204,750"
188935,female,2458,pakaian,atasan,blouse,"195,000"
188936,female,814,pakaian,atasan,sleeveless,"65,000"
188937,female,1573,pakaian,atasan,sleeveless,"91,000"
188938,female,907,pakaian,atasan,blouse,"130,000"
188939,female,3149,pakaian,bawahan,celana,"165,000"
188941,female,907,pakaian,atasan,blouse,"125,000"
188942,female,3149,pakaian,bawahan,celana,"175,000"
188946,female,4350,pakaian,atasan,blouse,"120,000"
188947,female,907,pakaian,bawahan,celana,"221,000"
188948,female,3072,pakaian,bawahan,celana,"150,000"
188952,female,5366,pakaian,atasan,sleeveless,"131,250"
188958,female,3589,pakaian,atasan,blouse,"90,000"
188959,female,308,pakaian,dress,midi-dress,"88,000"
188971,female,4350,pakaian,dress,mini-dress,"160,000"
189017,female,554,pakaian,atasan,blouse,"75,000"
189030,female,2431,tas,sling-bag,sling-bag,"2,800,000"
189034,female,5366,pakaian,atasan,sleeveless,"138,750"
189036,female,909,pakaian,atasan,blouse,"88,200"
189043,female,3196,pakaian,bawahan,celana,"120,000"
189045,female,996,pakaian,atasan,sleeveless,"100,000"
189047,female,5411,pakaian,bawahan,celana,"200,000"
189055,female,809,pakaian,atasan,sleeveless,"75,000"
189064,female,996,pakaian,bawahan,celana,"149,250"
189069,female,260,pakaian,atasan,kemeja,"220,000"
189072,female,3196,pakaian,atasan,kaos,"130,000"
189077,female,1847,pakaian,bawahan,celana,"200,000"
189080,female,3196,pakaian,atasan,kaos,"100,000"
189082,female,1573,pakaian,atasan,kemeja,"135,000"
189087,female,3196,pakaian,bawahan,celana,"200,000"
189095,female,3196,pakaian,atasan,kemeja,"100,000"
189100,female,3747,pakaian,dress,mini-dress,"140,000"
189117,female,3759,make-up-and-skin-care,faces,faces,"60,000"
189131,female,5103,pakaian,bawahan,celana,"140,000"
189136,female,2305,pakaian,bawahan,rok,"130,000"
189149,female,2305,pakaian,outerwear,blazer,"224,250"
189152,female,4350,pakaian,atasan,blouse,"170,000"
189153,female,3072,pakaian,atasan,sleeveless,"60,000"
189162,female,374,pakaian,atasan,kaos,"67,500"
189165,female,2416,pakaian,atasan,sleeveless,"60,000"
189167,female,3589,pakaian,outerwear,vest,"115,000"
189173,female,5103,pakaian,atasan,blouse,"140,000"
189186,female,5212,pakaian,dress,mini-dress,"75,000"
189190,female,2416,pakaian,dress,mini-dress,"166,500"
189198,female,4350,pakaian,atasan,kaos,"108,000"
189200,female,3196,tas,handbag,handbag,"850,000"
189227,female,3196,pakaian,dress,midi-dress,"140,000"
189228,female,1573,pakaian,dress,midi-dress,"145,000"
189240,female,2378,pakaian,dress,mini-dress,"136,000"
189243,female,907,pakaian,bawahan,celana,"150,000"
189247,female,5103,pakaian,bawahan,celana,"165,000"
189258,female,1573,pakaian,bawahan,celana,"170,000"
189272,female,199,pakaian,bawahan,rok,"119,000"
189273,female,3940,pakaian,bawahan,celana,"180,000"
189278,female,2563,aksesoris,dompet,dompet,"765,000"
189279,female,1986,aksesoris,dompet,dompet,"420,000"
189280,female,1986,aksesoris,dompet,dompet,"420,000"
189281,female,845,aksesoris,dompet,dompet,"700,000"
189286,female,1986,aksesoris,others,phone-case,"350,000"
189299,female,4082,pakaian,atasan,blouse,"70,000"
189301,female,3899,pakaian,atasan,blouse,"72,500"
189322,female,3211,pakaian,atasan,blouse,"135,000"
189325,female,3149,pakaian,bawahan,rok,"60,000"
189328,female,1573,pakaian,bawahan,rok,"125,000"
189334,female,4350,pakaian,jumpsuit-two-pieces,jumpsuit,"175,000"
189340,female,449,pakaian,bawahan,celana,"60,000"
189345,female,2746,pakaian,dress,mini-dress,"240,000"
189372,female,1573,pakaian,dress,mini-dress,"98,000"
189397,female,1253,pakaian,bawahan,rok,"60,000"
189398,female,1400,pakaian,atasan,sleeveless,"65,000"
189399,female,4350,pakaian,bawahan,celana,"195,000"
189419,female,1401,pakaian,jumpsuit-two-pieces,jumpsuit,"98,000"
189424,female,845,tas,satchel,satchel,"1,360,000"
189599,female,2261,pakaian,atasan,kaos,"60,000"
189605,female,1573,pakaian,atasan,blouse,"67,500"
189629,female,4350,pakaian,dress,midi-dress,"200,000"
189636,female,4350,pakaian,dress,long-dress,"119,000"
189637,female,4350,pakaian,bawahan,celana,"112,000"
189640,female,5419,pakaian,bawahan,rok,"175,000"
189646,female,1573,pakaian,bawahan,celana,"70,000"
189648,female,2416,pakaian,bawahan,celana,"60,000"
189665,female,1573,pakaian,atasan,blouse,"99,000"
189666,female,3589,pakaian,atasan,blouse,"90,000"
189674,female,3196,pakaian,atasan,blouse,"175,000"
189675,female,4350,pakaian,atasan,blouse,"150,000"
189678,female,1400,pakaian,atasan,kemeja,"112,500"
189693,female,4029,pakaian,bawahan,celana,"590,000"
189709,female,3211,pakaian,atasan,blouse,"160,000"
189719,female,4121,sepatu,sneakers,sneakers,"250,000"
189738,female,3196,aksesoris,others,phone-case,"60,000"
189743,female,1986,tas,sling-bag,sling-bag,"1,459,000"
189746,female,845,tas,pouch,pouch,"1,200,000"
189749,female,3996,aksesoris,dompet,dompet,"840,000"
189753,female,5422,aksesoris,others,phone-case,"100,000"
189756,female,806,sepatu,sandals,sandals,"360,000"
189761,female,1407,tas,sling-bag,sling-bag,"950,000"
189763,female,2269,tas,satchel,satchel,"1,500,000"
189764,female,2269,tas,handbag,handbag,"785,000"
189765,female,1407,tas,satchel,satchel,"1,700,000"
189767,female,3050,pakaian,atasan,blouse,"68,500"
189769,female,3027,pakaian,jumpsuit-two-pieces,jumpsuit,"97,500"
189772,female,308,pakaian,bawahan,rok,"60,000"
189777,female,3196,pakaian,swimsuit,two-piece,"70,000"
189783,female,4350,pakaian,dress,mini-dress,"165,000"
189784,female,4350,pakaian,atasan,kaos,"100,000"
189793,female,2458,pakaian,atasan,kaos,"60,000"
189796,female,2416,pakaian,atasan,blouse,"75,000"
189797,female,3589,pakaian,dress,midi-dress,"62,500"
189802,female,2458,pakaian,atasan,kaos,"87,500"
189818,female,2383,pakaian,dress,mini-dress,"175,000"
189825,female,4350,pakaian,bawahan,rok,"250,000"
189826,female,3027,pakaian,bawahan,celana,"95,000"
189852,female,4350,pakaian,bawahan,rok,"275,000"
189859,female,82,aksesoris,jam-tangan,jam-tangan,"2,125,000"
189861,female,308,pakaian,atasan,blouse,"130,000"
189867,female,3584,pakaian,bawahan,rok,"175,000"
189868,female,4347,pakaian,dress,mini-dress,"80,000"
189873,female,4350,pakaian,bawahan,rok,"67,500"
189876,female,4350,pakaian,atasan,blouse,"130,000"
189884,female,401,pakaian,atasan,sleeveless,"300,000"
189890,female,5423,pakaian,dress,midi-dress,"800,000"
189892,female,449,pakaian,bawahan,celana,"90,000"
189894,female,3323,pakaian,atasan,sleeveless,"62,500"
189901,female,3196,pakaian,atasan,sleeveless,"65,000"
189906,female,1573,pakaian,dress,midi-dress,"94,500"
189923,female,1732,pakaian,outerwear,jaket,"125,000"
189924,female,1651,pakaian,bawahan,celana,"85,000"
189927,female,4350,pakaian,dress,mini-dress,"150,000"
189929,female,637,pakaian,atasan,sleeveless,"125,000"
189930,female,5094,pakaian,bawahan,celana,"105,000"
189946,female,308,pakaian,atasan,sleeveless,"130,000"
189949,female,1080,pakaian,atasan,blouse,"99,000"
189955,female,3196,pakaian,atasan,sleeveless,"60,000"
189964,female,1407,tas,backpack,backpack,"1,050,000"
189984,female,845,tas,sling-bag,sling-bag,"1,400,000"
189987,female,845,tas,satchel,satchel,"1,870,000"
189988,female,1573,pakaian,atasan,sweater,"225,000"
189992,female,1573,aksesoris,scarf,scarf,"90,000"
189996,female,907,pakaian,dress,midi-dress,"160,000"
190027,female,907,pakaian,atasan,blouse,"180,000"
190028,female,2848,pakaian,atasan,blouse,"180,000"
190029,female,4082,aksesoris,scarf,scarf,"90,000"
190033,female,1400,aksesoris,scarf,scarf,"75,000"
190043,female,907,pakaian,dress,midi-dress,"160,000"
190045,female,308,pakaian,atasan,blouse,"117,000"
190048,female,1573,pakaian,atasan,sweater,"120,000"
190061,female,907,pakaian,dress,midi-dress,"140,000"
190064,female,3149,pakaian,dress,midi-dress,"149,500"
190067,female,4082,aksesoris,scarf,scarf,"90,000"
190071,female,1573,aksesoris,scarf,scarf,"90,000"
190072,female,4082,aksesoris,scarf,scarf,"87,500"
190096,female,3196,pakaian,atasan,blouse,"110,000"
190097,female,2305,pakaian,atasan,blouse,"150,000"
190098,female,3671,pakaian,atasan,sleeveless,"62,500"
190099,female,4082,pakaian,atasan,blouse,"65,000"
190105,female,2416,pakaian,atasan,sleeveless,"150,000"
190113,female,3747,pakaian,atasan,sleeveless,"100,000"
190115,female,907,pakaian,bawahan,celana,"150,000"
190117,female,4350,pakaian,dress,mini-dress,"175,000"
190119,female,2296,pakaian,atasan,sleeveless,"240,000"
190121,female,2432,pakaian,dress,mini-dress,"530,000"
190122,female,450,pakaian,atasan,blouse,"65,000"
190128,female,1807,pakaian,dress,mini-dress,"295,000"
190129,female,2657,pakaian,dress,midi-dress,"175,000"
190130,female,2208,pakaian,bawahan,celana,"245,000"
190136,female,2924,pakaian,bawahan,celana,"450,000"
190138,female,3671,pakaian,atasan,blouse,"75,000"
190152,female,4350,pakaian,atasan,blouse,"65,000"
190165,female,4350,pakaian,dress,midi-dress,"390,000"
190171,female,3589,pakaian,dress,mini-dress,"125,000"
190178,female,3196,pakaian,swimsuit,two-piece,"180,000"
190180,female,3783,pakaian,outerwear,wrap-and-kimono,"850,000"
190187,female,3196,pakaian,jumpsuit-two-pieces,jumpsuit,"70,000"
190191,female,1573,pakaian,dress,long-dress,"450,000"
190196,female,3196,pakaian,dress,long-dress,"92,500"
190198,female,3991,pakaian,atasan,blouse,"185,000"
190200,female,3196,pakaian,atasan,sleeveless,"130,000"
190202,female,3991,pakaian,dress,mini-dress,"165,000"
190216,female,3196,pakaian,jumpsuit-two-pieces,jumpsuit,"190,000"
190225,female,1573,pakaian,bawahan,rok,"185,000"
190229,female,831,pakaian,swimsuit,two-piece,"170,000"
190238,female,5435,pakaian,atasan,blouse,"120,000"
190239,female,4082,pakaian,bawahan,celana,"150,000"
190244,female,5435,pakaian,atasan,blouse,"84,000"
190247,female,4082,pakaian,atasan,blouse,"90,000"
190250,female,3149,pakaian,atasan,sleeveless,"80,000"
190251,female,411,pakaian,dress,mini-dress,"130,000"
190253,female,4350,pakaian,dress,mini-dress,"72,500"
190257,female,3196,pakaian,outerwear,jaket,"95,000"
190261,female,3196,pakaian,atasan,kemeja,"70,000"
190264,female,3149,pakaian,atasan,blouse,"62,500"
190266,female,2665,pakaian,bawahan,celana,"85,000"
190267,female,3196,pakaian,bawahan,rok,"62,500"
190273,female,943,pakaian,atasan,blouse,"117,000"
190274,female,3196,pakaian,bawahan,celana,"100,000"
190275,female,3196,pakaian,bawahan,rok,"110,000"
190276,female,1968,pakaian,bawahan,rok,"100,000"
190277,female,3027,pakaian,bawahan,celana,"60,000"
190280,female,1573,pakaian,atasan,blouse,"90,000"
190284,female,4231,pakaian,bawahan,rok,"130,000"
190293,female,3196,pakaian,atasan,blouse,"100,000"
190295,female,5435,pakaian,dress,midi-dress,"140,000"
190296,female,4082,pakaian,bawahan,rok,"162,000"
190300,female,1573,pakaian,atasan,blouse,"90,000"
190308,female,2305,pakaian,dress,long-dress,"400,000"
190314,female,333,pakaian,atasan,blouse,"200,000"
190315,female,4350,pakaian,atasan,sleeveless,"60,000"
190316,female,2458,pakaian,dress,mini-dress,"92,500"
190322,female,907,pakaian,atasan,blouse,"130,000"
190329,female,3196,pakaian,outerwear,cardigan,"65,000"
190330,female,5435,pakaian,atasan,sleeveless,"115,000"
190331,female,5435,pakaian,atasan,sleeveless,"84,000"
190339,female,1709,pakaian,dress,mini-dress,"82,500"
190340,female,2458,pakaian,dress,mini-dress,"82,500"
190362,female,3196,aksesoris,perhiasan,perhiasan,"60,000"
190363,female,3196,aksesoris,perhiasan,perhiasan,"60,000"
190386,female,2931,aksesoris,jam-tangan,jam-tangan,"1,400,000"
190393,female,3196,pakaian,dress,long-dress,"70,000"
190416,female,1630,pakaian,dress,midi-dress,"375,000"
190432,female,1564,pakaian,atasan,kemeja,"176,000"
190445,female,895,pakaian,atasan,kemeja,"350,000"
190448,female,655,pakaian,bawahan,celana,"350,000"
190454,female,374,pakaian,dress,midi-dress,"113,900"
190477,female,4082,pakaian,dress,mini-dress,"175,000"
190478,female,3124,pakaian,atasan,kemeja,"950,000"
190481,female,5436,pakaian,atasan,sleeveless,"250,000"
190500,female,5435,pakaian,jumpsuit-two-pieces,jumpsuit,"80,000"
190503,female,4350,pakaian,atasan,sleeveless,"100,000"
190504,female,4350,pakaian,atasan,blouse,"130,000"
190513,female,3511,pakaian,outerwear,blazer,"750,000"
190516,female,3491,sepatu,sandals,sandals,"1,680,000"
190536,female,3472,tas,satchel,satchel,"1,000,000"
190537,female,4653,tas,handbag,handbag,"800,000"
190538,female,1985,tas,shoulder-bag,shoulder-bag,"800,000"
190539,female,1564,tas,backpack,backpack,"1,000,000"
190544,female,736,tas,clutch,clutch,"200,000"
190546,female,4350,pakaian,atasan,kemeja,"200,000"
190551,female,2226,pakaian,atasan,blouse,"190,000"
190557,female,2458,pakaian,dress,midi-dress,"200,000"
190559,female,4350,pakaian,atasan,blouse,"200,000"
190564,female,1515,pakaian,outerwear,wrap-and-kimono,"200,000"
190565,female,2416,pakaian,dress,mini-dress,"150,000"
190575,female,4350,pakaian,atasan,sleeveless,"150,000"
190576,female,323,pakaian,dress,midi-dress,"300,000"
190579,female,561,pakaian,atasan,kaos,"100,000"
190592,female,4350,pakaian,atasan,blouse,"200,000"
190593,female,519,pakaian,outerwear,wrap-and-kimono,"200,000"
190611,female,2693,pakaian,atasan,sweater,"1,150,000"
190622,female,4350,tas,satchel,satchel,"160,000"
190623,female,2146,make-up-and-skin-care,lips,lips,"110,000"
190624,female,565,tas,shoulder-bag,shoulder-bag,"3,870,000"
190627,female,1873,sepatu,heels,heels,"1,600,000"
190635,female,1243,pakaian,bawahan,celana,"72,500"
190637,female,4350,pakaian,atasan,kemeja,"252,000"
190638,female,2416,pakaian,dress,long-dress,"405,882"
190640,female,3747,pakaian,atasan,blouse,"100,000"
190642,female,2416,pakaian,atasan,blouse,"60,000"
190651,female,4350,pakaian,atasan,kemeja,"350,000"
190657,female,2711,pakaian,atasan,kaos,"60,000"
190662,female,2416,pakaian,atasan,blouse,"150,000"
190670,female,4350,pakaian,dress,mini-dress,"300,000"
190671,female,734,tas,shoulder-bag,shoulder-bag,"15,225,000"
190672,female,734,aksesoris,dompet,dompet,"3,520,000"
190674,female,4111,sepatu,heels,heels,"4,400,000"
190684,female,3196,pakaian,atasan,blouse,"135,000"
190691,female,1564,pakaian,atasan,blouse,"90,000"
190710,female,3991,pakaian,bawahan,celana,"160,000"
190723,female,2637,pakaian,bawahan,celana,"126,000"
190727,female,2416,pakaian,bawahan,celana,"140,000"
190729,female,2416,pakaian,outerwear,wrap-and-kimono,"250,000"
190734,female,2038,pakaian,bawahan,celana,"70,000"
190737,female,2647,pakaian,jumpsuit-two-pieces,jumpsuit,"80,000"
190738,female,2820,pakaian,bawahan,celana,"108,500"
190747,female,3589,pakaian,bawahan,celana,"72,500"
190754,female,3747,pakaian,atasan,kaos,"100,000"
190759,female,4350,pakaian,atasan,blouse,"110,000"
190761,female,4258,pakaian,outerwear,cardigan,"87,500"
190763,female,2416,pakaian,atasan,blouse,"250,000"
190765,female,3589,pakaian,atasan,blouse,"75,000"
190771,female,1252,pakaian,atasan,blouse,"150,000"
190772,female,2627,pakaian,dress,mini-dress,"150,000"
190778,female,1515,pakaian,atasan,blouse,"150,000"
190779,female,3196,pakaian,atasan,blouse,"60,000"
190780,female,2686,pakaian,outerwear,vest,"60,000"
190785,female,4082,pakaian,atasan,sleeveless,"60,000"
190795,female,3747,pakaian,atasan,blouse,"175,000"
190796,female,4350,pakaian,atasan,blouse,"175,000"
190797,female,1515,pakaian,atasan,blouse,"175,000"
190801,female,2416,pakaian,atasan,blouse,"175,000"
190806,female,3196,pakaian,dress,mini-dress,"130,000"
190813,female,4350,pakaian,atasan,blouse,"200,000"
190826,female,308,pakaian,dress,midi-dress,"80,000"
190831,female,2305,pakaian,atasan,blouse,"130,000"
190842,female,3211,pakaian,atasan,blouse,"110,000"
190858,female,3196,pakaian,bawahan,celana,"80,000"
190859,female,3196,pakaian,bawahan,celana,"75,000"
190860,female,3149,pakaian,bawahan,celana,"77,500"
190864,female,5053,pakaian,bawahan,rok,"77,500"
190866,female,3196,pakaian,outerwear,vest,"125,000"
190882,female,2416,pakaian,atasan,blouse,"91,000"
190887,female,1762,pakaian,atasan,sleeveless,"115,000"
190888,female,2525,pakaian,atasan,blouse,"130,000"
190898,female,3747,pakaian,atasan,sleeveless,"100,000"
190908,female,1067,pakaian,atasan,kaos,"600,000"
190909,female,2416,pakaian,outerwear,jaket,"275,000"
190911,female,909,pakaian,atasan,sweater,"60,000"
190918,female,260,pakaian,atasan,blouse,"77,500"
190928,female,2416,pakaian,outerwear,cardigan,"250,000"
190929,female,4231,pakaian,bawahan,celana,"170,000"
190945,female,4082,pakaian,bawahan,celana,"149,000"
190954,female,3149,pakaian,bawahan,celana,"184,500"
190956,female,308,pakaian,atasan,blouse,"157,500"
190976,female,3589,pakaian,atasan,sleeveless,"101,500"
190978,female,2416,pakaian,atasan,sleeveless,"65,000"
190998,female,4350,pakaian,jumpsuit-two-pieces,jumpsuit,"145,000"
191005,female,1494,pakaian,atasan,blouse,"80,000"
191007,female,1573,pakaian,atasan,blouse,"110,000"
191010,female,3196,pakaian,atasan,blouse,"71,100"
191011,female,4350,pakaian,atasan,blouse,"87,500"
191013,female,4350,pakaian,atasan,sleeveless,"165,000"
191036,female,4790,pakaian,dress,midi-dress,"100,000"
191040,female,2416,pakaian,atasan,blouse,"108,500"
191058,female,3211,pakaian,dress,mini-dress,"87,500"
191070,female,402,pakaian,dress,mini-dress,"182,000"
191072,female,3196,pakaian,dress,mini-dress,"90,000"
191093,female,2819,sepatu,sneakers,sneakers,"600,000"
191095,female,2430,sepatu,flats,flats,"500,000"
191100,female,4337,make-up-and-skin-care,lips,lips,"380,000"
191102,female,2793,make-up-and-skin-care,skin-care,skin-care,"100,500"
191105,female,2025,make-up-and-skin-care,skin-care,skin-care,"585,000"
191106,female,2025,make-up-and-skin-care,skin-care,skin-care,"700,000"
191109,female,1431,make-up-and-skin-care,skin-care,skin-care,"750,000"
191110,female,4337,make-up-and-skin-care,skin-care,skin-care,"875,000"
191113,female,1744,make-up-and-skin-care,faces,faces,"90,000"
191114,female,2404,make-up-and-skin-care,faces,faces,"130,000"
191123,male,3196,aksesoris,hats,hats,"65,000"
191124,male,5246,aksesoris,hats,hats,"100,000"
191128,female,1929,pakaian,bawahan,celana,"130,000"
191140,female,4350,pakaian,bawahan,celana,"250,000"
191142,female,1067,pakaian,atasan,blouse,"275,000"
191144,female,3747,pakaian,atasan,blouse,"180,000"
191148,female,2819,pakaian,atasan,atasan,"140,000"
191149,female,4350,pakaian,atasan,blouse,"240,000"
191155,female,3589,pakaian,atasan,sleeveless,"85,000"
191160,female,2314,pakaian,bawahan,celana,"150,000"
191161,female,1871,pakaian,atasan,blouse,"200,000"
191162,female,3747,pakaian,atasan,blouse,"108,000"
191179,female,3297,pakaian,atasan,sleeveless,"189,000"
191180,male,4350,pakaian,bawahan,celana-pendek,"137,750"
191209,male,3196,pakaian,bawahan,celana-pendek,"120,000"
191212,female,2819,sepatu,sepatu,sepatu,"3,150,000"
191214,male,3196,sepatu,loafers,loafers,"114,000"
191239,female,765,tas,handbag,handbag,"2,400,000"
191251,female,4082,pakaian,outerwear,vest,"116,000"
191254,female,4082,pakaian,atasan,sweater,"75,000"
191255,female,4082,pakaian,bawahan,celana,"230,000"
191266,female,4082,pakaian,bawahan,celana,"75,000"
191267,female,4082,pakaian,bawahan,celana,"85,000"
191282,female,1573,pakaian,atasan,blouse,"65,000"
191285,female,2896,pakaian,atasan,sleeveless,"70,000"
191286,female,767,pakaian,atasan,blouse,"65,000"
191287,female,2525,pakaian,atasan,sleeveless,"62,500"
191289,female,4082,pakaian,atasan,sweater,"128,000"
191290,female,450,pakaian,atasan,blouse,"87,500"
191317,female,1483,sepatu,flats,flats,"600,000"
191318,female,1483,sepatu,flats,flats,"600,000"
191321,female,1986,tas,shoulder-bag,shoulder-bag,"1,620,000"
191329,female,1562,tas,handbag,handbag,"3,600,000"
191331,female,443,pakaian,atasan,sweater,"175,000"
191334,female,1243,pakaian,atasan,sleeveless,"126,000"
191335,female,2416,pakaian,atasan,sleeveless,"126,000"
191338,female,2416,pakaian,outerwear,cardigan,"175,000"
191339,female,2416,pakaian,atasan,sleeveless,"157,500"
191345,female,4350,pakaian,atasan,kemeja,"199,500"
191349,female,2416,pakaian,atasan,kaos,"180,000"
191353,female,1463,pakaian,bawahan,celana,"70,000"
191360,female,2416,pakaian,atasan,blouse,"234,500"
191366,female,1243,pakaian,bawahan,celana,"175,000"
191368,female,3899,pakaian,bawahan,celana,"175,000"
191371,female,2801,pakaian,bawahan,celana,"170,000"
191373,female,2416,pakaian,jumpsuit-two-pieces,jumpsuit,"220,500"
191390,female,2416,pakaian,atasan,blouse,"142,500"
191465,female,1080,pakaian,dress,mini-dress,"98,000"
191474,female,2416,pakaian,dress,mini-dress,"91,000"
191481,female,909,pakaian,dress,midi-dress,"139,500"
191487,female,1573,pakaian,atasan,kemeja,"120,000"
191494,female,4345,pakaian,atasan,blouse,"99,000"
191495,female,907,pakaian,atasan,blouse,"99,000"
191505,female,2600,pakaian,atasan,blouse,"96,000"
191514,female,1661,pakaian,bawahan,celana,"73,500"
191520,female,385,pakaian,atasan,blouse,"78,750"
191521,female,2416,pakaian,atasan,sleeveless,"96,000"
191523,female,4347,pakaian,atasan,blouse,"82,333"
191525,female,907,pakaian,atasan,blouse,"93,750"
191535,female,5444,tas,clutch,clutch,"315,000"
191547,female,260,pakaian,bawahan,celana,"145,000"
191551,female,449,pakaian,atasan,sleeveless,"121,500"
191557,female,1573,pakaian,jumpsuit-two-pieces,jumpsuit,"81,000"
191564,female,1573,pakaian,atasan,blouse,"140,000"
191580,female,260,pakaian,atasan,kemeja,"100,000"
191595,female,2416,pakaian,atasan,sleeveless,"120,000"
191603,female,1954,pakaian,atasan,blouse,"175,000"
191619,female,2366,make-up-and-skin-care,lips,lips,"225,000"
191620,female,4443,make-up-and-skin-care,skin-care,skin-care,"77,000"
191622,female,1407,tas,satchel,satchel,"1,850,000"
191627,female,2269,tas,luggage-and-travel,luggage-and-travel,"3,000,000"
191632,female,1573,pakaian,atasan,kemeja,"115,000"
191647,female,2416,pakaian,dress,mini-dress,"138,000"
191650,female,4350,pakaian,dress,midi-dress,"145,000"
191669,female,4350,pakaian,bawahan,celana,"97,500"
191670,female,1400,pakaian,atasan,blouse,"120,000"
191680,female,1573,pakaian,atasan,kaos,"130,000"
191703,female,1400,pakaian,atasan,sleeveless,"130,000"
191713,female,3161,pakaian,bawahan,rok,"180,000"
191715,female,4082,pakaian,atasan,blouse,"115,000"
191718,female,3747,pakaian,atasan,kemeja,"60,000"
191746,female,3747,pakaian,atasan,kemeja,"86,250"
191749,female,1573,pakaian,outerwear,wrap-and-kimono,"120,000"
191753,female,1573,pakaian,bawahan,celana,"60,000"
191754,female,4350,pakaian,bawahan,celana,"92,500"
191762,female,4082,pakaian,bawahan,celana,"78,000"
191763,female,305,pakaian,atasan,blouse,"110,000"
191767,female,3747,pakaian,atasan,kemeja,"60,000"
191772,female,845,tas,backpack,backpack,"1,550,000"
191787,female,4111,sepatu,wedges,wedges,"2,250,000"
191799,female,1986,aksesoris,dompet,dompet,"900,000"
191804,female,3781,make-up-and-skin-care,skin-care,skin-care,"110,000"
191807,female,1573,aksesoris,perhiasan,perhiasan,"96,000"
191822,female,1985,aksesoris,dompet,dompet,"1,890,000"
191837,female,845,tas,sling-bag,sling-bag,"2,849,000"
191861,female,767,pakaian,atasan,sleeveless,"130,000"
191864,female,4350,pakaian,atasan,blouse,"104,000"
191871,female,3149,pakaian,jumpsuit-two-pieces,jumpsuit,"250,000"
191872,female,199,pakaian,dress,midi-dress,"126,000"
191878,female,1080,pakaian,dress,mini-dress,"72,500"
191915,female,3196,pakaian,dress,mini-dress,"150,000"
191925,female,3196,pakaian,dress,long-dress,"80,000"
191931,female,4347,pakaian,jumpsuit-two-pieces,jumpsuit,"180,000"
191932,female,3196,pakaian,atasan,sleeveless,"80,000"
191933,female,3196,pakaian,atasan,blouse,"70,000"
191941,female,4017,pakaian,atasan,kemeja,"150,000"
191952,female,3211,pakaian,atasan,blouse,"84,000"
191955,female,2542,sepatu,sandals,sandals,"720,000"
191956,female,3196,aksesoris,others,phone-case,"70,000"
191957,female,3196,aksesoris,others,phone-case,"70,000"
191960,female,4350,pakaian,atasan,blouse,"135,135"
191961,female,4289,pakaian,atasan,blouse,"135,135"
191976,female,1573,pakaian,bawahan,rok,"98,989"
191979,female,52,tas,tas,tas,"298,298"
191999,female,2331,pakaian,bawahan,rok,"60,000"
192000,female,2627,pakaian,dress,mini-dress,"165,000"
192001,female,1573,pakaian,swimsuit,two-piece,"135,000"
192004,female,2627,pakaian,dress,mini-dress,"114,000"
192006,female,4350,pakaian,bawahan,celana,"150,000"
192019,female,5,pakaian,atasan,sleeveless,"135,000"
192023,female,1517,pakaian,atasan,blouse,"200,000"
192031,female,4245,pakaian,outerwear,jaket,"270,000"
192032,female,270,pakaian,atasan,blouse,"135,000"
192034,female,3589,pakaian,atasan,blouse,"135,000"
192037,female,3589,pakaian,atasan,blouse,"135,000"
192045,female,2798,pakaian,dress,mini-dress,"95,000"
192057,female,4082,pakaian,bawahan,celana,"250,000"
