product_id,product_title,product_category,price,retail_price,units_sold,sales_revenue,retail_revenue,uses_ad_boosts,rating,rating_count,rating_five_count,rating_four_count,rating_three_count,rating_two_count,rating_one_count,rating_five_perc,rating_four_perc,rating_three_perc,rating_two_perc,rating_one_perc,badges_count,badge_local_product,badge_product_quality,badge_fast_shipping,product_color,product_variation_size_id,product_variation_inventory,shipping_option_name,shipping_option_price,shipping_is_express,countries_shipped_to,inventory_total,has_urgency_banner,urgency_text,origin_country,merchant_title,merchant_rating_count,merchant_rating,merchant_id
5e799a568b59163b8a9d2c21,"2020 New Arrival Women's Fashion Funny ""HIPPIE SOUL"" Printed Cute T-shirts Summer Short Sleeve Tops Shirts Graphic Tees Plus Size S-5XL",Shirts,11.0,51,100,1100.0,5100,1,3.0,4,1.0,1.0,0.0,1.0,1.0,25.0,25.0,0.0,25.0,25.0,0,0,0,0,white,S,50,Livraison standard,2,0,43,50,0.0,N/A,CN,guangzhouxinchangguomao,17222,4.001277435837882,54869cf344a28275e008fb00
5ac085a66d638a3b2bc434d5,2018 Plus Size Summer Women Fashion Sexy V-neck Lace Up Plaid Blouse Tops Irregular Short Sleeve Shirt（S-5XL）,Shirts,3.79,49,20000,75800.0,980000,0,3.93,8412,4299.0,1527.0,1177.0,527.0,882.0,51.11,18.15,13.99,6.26,10.49,0,0,0,0,red,XS,2,Livraison standard,1,0,8,50,0.0,N/A,CN,kam,56999,4.046825382901455,56d813f66d64ff168ab1bfac
5ec5e362dfb6fa1a150123b5,Women Summer Floral Printed Short Sleeve Dress Ladies Casual V Neck Dresses Plus Size Dress XS-5XL,Dress,8.0,10,100,800.0,1000,0,3.39,18,5.0,6.0,1.0,3.0,3.0,27.78,33.33,5.56,16.67,16.67,0,0,0,0,navyblue,XS,3,Standard Shipping,2,0,23,50,0.0,N/A,CN,LYCWANG,290,3.682758620689655,5eb4be68dda5360c58501b42
590c2cf4ff4b3e7b335e6a7e,Sexy Womens Casual Slim Sleeveless Tank Cami Vest Blouse Crop Top Fitness Vest,Vest,2.0,3,20000,40000.0,60000,0,4.09,6689,3566.0,1389.0,942.0,352.0,440.0,53.31,20.77,14.08,5.26,6.58,0,0,0,0,white,S,50,Livraison standard,1,0,38,50,0.0,N/A,CN,Mermaid 's Kiss,151249,4.04915734980066,5860c757b1e41d4d67d183e8
5db3eae4119b010a435fa932,New Women Summer Fashion Womens Sleeveless Floral Print Sling Dress Party Evening Dresses Maxi Dress Beach Dress Sundress V-Neck Long Robes Plus Size S-5XL,Dress,6.0,22,1000,6000.0,22000,0,3.74,518,240.0,89.0,77.0,37.0,75.0,46.33,17.18,14.86,7.14,14.48,0,0,0,0,yellow,S,50,Livraison standard,2,0,38,50,1.0,Quantité limitée !,CN,chenkaili,4233,4.016772974249941,584ae0173961b64ca9b426b1
5ed1d078d8841a194fb87630,Summer Women Sling Dress V-neck Floral Pleated Strap Casual Pocket Large Dress,Dress,6.0,6,50,300.0,300,0,4.2,15,9.0,2.0,3.0,0.0,1.0,60.0,13.33,20.0,0.0,6.67,0,0,0,0,white & green,XS,5,Livraison standard,2,0,20,50,0.0,N/A,CN,linsongda,144,3.7222222222222223,5eb91502c48732293d0a8e08
5eaf98de05a9b4014db48b90,New Women Fashion Summer Two Pieces Set Ladies Female Pure Color Suit Sleeveless Tops Shirts Crop Top and Skinny Fitness Shorts Leggings,Shirts,13.0,11,100,1300.0,1100,0,3.75,4,1.0,1.0,2.0,0.0,0.0,25.0,25.0,50.0,0.0,0.0,0,0,0,0,winered,XS,35,Livraison standard,3,0,43,50,0.0,N/A,CN,yiliannvhai,18029,4.100615674746242,5832e5632f5e534c23488f06
5e39049345452705aa173fda,Shorts for Women Cotton Sport Yoga Shorts Women Fashion Lace Patchwork Fitness Panties Bottom Summer Athletic Lounge Short Pants,Pants,8.0,25,1000,8000.0,25000,1,4.25,220,136.0,35.0,28.0,9.0,12.0,61.82,15.91,12.73,4.09,5.45,0,0,0,0,pink,M,50,Livraison standard,3,0,43,50,0.0,N/A,CN,Masa co.ltd.,4072,3.900294695481336,565c1b173a698c769e2be15d
5f01c514792d0b94d29d0cb6,Women Off Shoulder Floral Print Boho Dress Women Beach Summer Dresses Ladies Strapless Long Maxi Dress Vestidos Female,Dress,7.0,6,100,700.0,600,0,5.0,0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,0,tan,XS,50,Livraison standard,2,0,140,50,0.0,N/A,Others,tutishop,0,5.0,5dab9ece69ce753090f6735c
5d2d750dc7bd0127fe8cc50e,4 Color New Summer Women Fashion Bee Pattern Print Cotton T-Shirt O-Neck Slim Fit Casual Tops Solid Color Funny Street Style Lady Tee Plus Size,Shirts,11.0,10,5000,55000.0,50000,0,4.05,654,340.0,129.0,106.0,35.0,44.0,51.99,19.72,16.21,5.35,6.73,0,0,0,0,black,M,14,Livraison standard,3,0,54,50,0.0,N/A,CN,qinjingjing2018,8117,4.064925465073303,5ad4325e9bda4e08bf7fd188
5af40bb2f281cb017ec17012,Women's Fashion Summer Sexy Slimn Fit Denim Shorts High Waist Jean Shorts NS0122,Pants,11.0,152,1000,11000.0,152000,0,3.91,808,381.0,180.0,110.0,68.0,69.0,47.15,22.28,13.61,8.42,8.54,0,0,0,0,blue,XS,50,Livraison standard,2,0,43,50,0.0,N/A,CN,Gossip Girl 1,87178,3.908359907316066,5440e3d7f8abc82cbd97b19c
5c9450f3dd30f5586dfa47f0,Women Lady Sports Shorts Gym Workout Skinny Elastic Fitness Yoga Leggings Pants Five-point Riding Pants Basic Slim Dance Sports Shorts,Pants,8.0,7,5000,40000.0,35000,1,3.8,757,360.0,132.0,116.0,55.0,94.0,47.56,17.44,15.32,7.27,12.42,0,0,0,0,grey,S,50,Livraison standard,3,0,44,50,0.0,N/A,CN,New Lucky,246312,4.203725356458476,5406c9c77f086e1be430d73e
5df77ce97ad7980a900781e0,New Fashion Summer Women Casual Dress Round Neck Loose Big Swing Skirt Sleeveless Soild Color Beach dress,Dress,1.65,2,1000,1650.0,2000,1,3.67,191,89.0,26.0,31.0,14.0,31.0,46.6,13.61,16.23,7.33,16.23,0,0,0,0,white,XXS,1,Livraison standard,1,0,38,50,0.0,N/A,CN,zuilangmanDS,5654,3.9587902370003536,56fba259138ef73c2a749a56
5e5cb06e8ac7c478f8cc2cb5,Women Fashion Double-Layer Sports Shorts Quick-Drying Yoga Sports Leggings Fitness Shorts,Pants,8.0,22,10000,80000.0,220000,0,3.7,904,395.0,177.0,135.0,64.0,133.0,43.69,19.58,14.93,7.08,14.71,0,0,0,0,black,S,50,Livraison standard,3,0,43,50,1.0,Quantité limitée !,CN,wuxinqiudress21076,6651,4.084799278304015,5b52ea49b56d05463d973207
5b629b6da70ab967b5402657,Women Summer Fashion Double-layer Printed Sleeveless Round Neck Dress Casual Plus Size Loose Sundress,Dress,12.0,11,1000,12000.0,11000,1,3.76,899,390.0,198.0,130.0,65.0,116.0,43.38,22.02,14.46,7.23,12.9,0,0,0,0,white,S,20,Livraison standard,3,0,43,50,0.0,N/A,CN,feelyourrelax,1990,4.046733668341709,597eda458696be7dab480a44
5c8622c240fb5753d489ae2e,Men's Fashion Summer Fitness T-Shirt Camouflage Print  Shirts Round Neck Short Sleeve Casual Tops,Shirts,9.0,8,10000,90000.0,80000,1,3.84,1982,938.0,384.0,292.0,136.0,232.0,47.33,19.37,14.73,6.86,11.71,0,0,0,0,white,M,50,Livraison standard,3,0,30,50,0.0,N/A,CN,keepahorse,66644,4.137581777804454,577fb2b368116418674befd9
5c3444e69740a97bc41bdb5e,2019 Summer Women Spaghetti Strap Mini Dress Women New Fashion Sleeveless Dress Sexy Women Package Hip Mini Dress Casual Style Slim Sexy Women Summer Dress Plus Size,Dress,8.0,7,20000,160000.0,140000,0,3.33,3216,1138.0,523.0,521.0,324.0,710.0,35.39,16.26,16.2,10.07,22.08,0,0,0,0,black,M,50,Livraison standard,2,0,43,50,0.0,N/A,CN,young's boutique,54504,3.80168428005284,55c8029641d799421d41fe3a
5ea79fc6579d081c80f57b08,New Hot Sale Summer Fashion Women Girl A-line Mini Short Gress Loose Sleeveless Flamingo Vintage Floral Print Gress,Dress,11.0,50,100,1100.0,5000,1,3.0,9,2.0,1.0,3.0,1.0,2.0,22.22,11.11,33.33,11.11,22.22,0,0,0,0,black,S,50,Livraison standard,3,0,36,50,0.0,N/A,CN,zhihuigshop,17,2.9411764705882355,5e8d923d20c9b7545017f1f9
5d24618d5b4a6c625d6e931a,Womens Swimsuit Bikini Trim Swimwear Beach Beach Wear Swim Wear Cover Up Dress Blouse T Shirt,Dress,11.0,10,1000,11000.0,10000,0,4.29,410,247.0,89.0,40.0,15.0,19.0,60.24,21.71,9.76,3.66,4.63,0,0,0,0,blue,XS,50,Livraison standard,2,0,21,50,0.0,N/A,CN,DEMANGO FASHION SPORTS,1733,3.842469705712637,57b1288be4830507cc9f586a
5dd624d86c7b2c9de52362af,Women Fashion Halter Sequin Blouse Summer Casual Sleeveless Solid Color Tops T-shirts Plus Size S-5XL,Shirts,9.0,8,5000,45000.0,40000,0,3.75,429,185.0,83.0,81.0,30.0,50.0,43.12,19.35,18.88,6.99,11.66,0,0,0,0,red,S,50,Livraison standard,3,0,41,50,0.0,N/A,CN,jmm926,1029,3.8211856171039846,5ad6ddb822fad74c8ed3fa3a
5dd39d1da55d5466dc560252,S-5XL New Fashion Women Tops Blouse Sleeveless V-neck Solid Color Tank Top Women Summer Shirt Tops Plus Size,Shirts,7.0,13,10000,70000.0,130000,0,3.12,567,170.0,89.0,91.0,72.0,145.0,29.98,15.7,16.05,12.7,25.57,0,0,0,0,armygreen,M,50,Standard Shipping,2,0,42,50,1.0,Quantité limitée !,CN,shishishi,5934,3.849511290866195,5829d1ca96db262f04db2063
5cd3e833034a3c2ceeed0ba9,Women Lace Boho Bikini Cover Up Cardigan Blouse Long Sunscreen Blouse,Swim and Beach Wear,6.0,6,100,600.0,600,0,3.93,41,20.0,7.0,9.0,1.0,4.0,48.78,17.07,21.95,2.44,9.76,0,0,0,0,black,S,50,Livraison standard,2,0,38,50,0.0,N/A,CN,Mermaid 's Kiss,151249,4.04915734980066,5860c757b1e41d4d67d183e8
5e3684770ee1810ee4160d27,2020 5 Color Summer New Fashion Women Tops Blouse Plus Size Sleeveless Strappy Tank Tops Cross Back Tops Summer Causal Tops for Women S-5XL,Shirts,7.0,14,100,700.0,1400,0,4.24,50,29.0,12.0,4.0,2.0,3.0,58.0,24.0,8.0,4.0,6.0,0,0,0,0,red,L,50,Livraison standard,2,0,43,50,1.0,Quantité limitée !,CN,libo peng,1160,4.143965517241379,5aea8f2ccac3c5238de1a99c
5df77ce97ad7980a900781e0,New Fashion Summer Women Casual Dress Round Neck Loose Big Swing Skirt Sleeveless Soild Color Beach dress,Dress,1.65,2,1000,1650.0,2000,1,3.67,191,89.0,26.0,31.0,14.0,31.0,46.6,13.61,16.23,7.33,16.23,0,0,0,0,white,XXS,1,Livraison standard,1,0,38,50,1.0,Quantité limitée !,CN,zuilangmanDS,5654,3.9587902370003536,56fba259138ef73c2a749a56
5a211e5fb2f70e3fded9ea3e,Mayzero New Summer Women Long Beach Dress Boho Floral Print Sexy Split,Dress,11.0,106,20000,220000.0,2120000,1,3.92,10150,4974.0,2091.0,1409.0,655.0,1021.0,49.0,20.6,13.88,6.45,10.06,1,0,0,1,white,S,12,Livraison standard,3,0,45,50,1.0,Quantité limitée !,CN,hechuang1001,25093,4.068664567807756,53e03f56ff4d6d36d2285ab0
5d0214aff779d1671ecff865, 3 Colors New Fashion Summer Ladies Casual Jumpsuit Long Suspender Overalls Bib Pants,Dress,11.0,85,1000,11000.0,85000,1,4.08,454,231.0,118.0,49.0,21.0,35.0,50.88,25.99,10.79,4.63,7.71,0,0,0,0,green,S,50,Livraison standard,3,0,40,50,1.0,Quantité limitée !,CN,heilnielmiw,895,4.334078212290502,5b66b2f303523d3caa84aed5
5947a7f69009d76370a4cd97,Hot Sale Women Sexy Chest Strap Sling Vest Summer Style Top Soft and Comfotable Fitness Dress,Dress,7.0,6,1000,7000.0,6000,0,4.12,442,220.0,111.0,72.0,23.0,16.0,49.77,25.11,16.29,5.2,3.62,0,0,0,0,black,S,50,Livraison standard,2,0,47,50,1.0,Quantité limitée !,CN,taotaobeibei,1369,4.06135865595325,58748c070e230b22a1ab5bc2
5d0b42183ae5dc63a3a94efe,2019 Summer 2 Color Women Fashion Bikini Set Spaghetti Strap Crop Top High Waist Triangle Swimwear Leopard Print Two Piece Push Up Bathing Suit Swimsuit,Swim and Beach Wear,8.0,72,1000,8000.0,72000,0,4.01,153,85.0,22.0,24.0,7.0,15.0,55.56,14.38,15.69,4.58,9.8,0,0,0,0,white & black,S,50,Livraison standard,2,0,41,50,0.0,N/A,CN,May One,4136,3.91247582205029,575a9d8d6813ab5ceeb09521
5a4ef583061be948d524c8e8,The 2018 Summer Shorts Jeans Girl Hot Pocket Waist Casual Shorts Women Sexy Lace Blue Denim Shorts,Pants,15.0,13,5000,75000.0,65000,0,3.95,1632,836.0,306.0,221.0,103.0,166.0,51.23,18.75,13.54,6.31,10.17,0,0,0,0,blue,S,34,Livraison standard,4,0,41,50,0.0,N/A,CN,kljolk,32323,4.040497478575627,59cc8ef5776ab943e535b888
5e70ba09e3d51e1002f7cf8e,100pcs Summer Disposable Sweat Pad Perspiration Absorbing Guard Underarm Armpit Sweat Pad Pure Antiperspirant Adhesive Underarm Pads,Accessories,9.0,46,100,900.0,4600,0,4.86,7,6.0,1.0,0.0,0.0,0.0,85.71,14.29,0.0,0.0,0.0,0,0,0,0,Unknown,100pcs,30,Livraison standard,3,0,74,30,0.0,N/A,CN,zhaoyunyun,2228,4.228007181328546,59815a929fbc512d72137ba5
5b039ca98d537915d3dd0071,COMENII Summer Women Sexy Tops Button Deep V-Neck Off Shoulder Shirts Cotton Blouse Casual Loose Sleeveless T Shirts Backless Camisole Ladies Fashion Vest Solid Color Sling Plus Size Tank Tops 4XL 5XL 6XL,Vest,7.0,6,10000,70000.0,60000,0,4.41,3078,2050.0,550.0,276.0,87.0,115.0,66.6,17.87,8.97,2.83,3.74,1,0,1,0,rosered,S,2,Livraison standard,2,0,17,50,0.0,N/A,CN,High Flagship Store,11264,4.101384943181818,5780c6b2e8aa893157a3286f
5ed89213b14bb80600d2468a,Women's Fashion Summer Dresses V Neck Backless Lace Dress Beach Dresses White Dress Plus Size XS-5XL Robe Femme,Dress,11.0,10,100,1100.0,1000,1,3.08,39,11.0,8.0,3.0,7.0,10.0,28.21,20.51,7.69,17.95,25.64,0,0,0,0,pink,XS,3,Livraison standard,2,0,47,50,0.0,N/A,CN,lqyaim,103,3.6893203883495143,5c7dee45a0e257512a5dd7f0
5ebcdff977dea63a3bbc4e5d,XS-5XL Plus Size Short Sleeve Beach Dress Women Summer Print V Neck Dress Loose Casual Pullover Midi Dress,Dress,6.0,10,1000,6000.0,10000,0,3.0,87,22.0,10.0,23.0,10.0,22.0,25.29,11.49,26.44,11.49,25.29,0,0,0,0,yellow,XS,3,Livraison standard,2,0,20,50,0.0,N/A,CN,songliling,232,3.6767241379310343,5eba4507ad610e0589cab8c3
5ec5ef713c5b5f21ae984f89,Summer Women Sling Dress V-neck Floral Pleated Strap Casual Pocket Large Dress,Dress,8.0,10,100,800.0,1000,0,4.07,58,27.0,18.0,7.0,2.0,4.0,46.55,31.03,12.07,3.45,6.9,0,0,0,0,white & green,XS,3,Livraison standard,2,0,23,50,1.0,Quantité limitée !,CN,liliangyu151800,123,4.040650406504065,5eba4bab58ed6ba265685ba1
5ecc8472fe429946b009900e,Women Summer Shorts Lace Up Elastic Waistband Loose Panties Plus Size,Pants,2.0,2,100,200.0,200,1,2.92,12,2.0,2.0,4.0,1.0,3.0,16.67,16.67,33.33,8.33,25.0,0,0,0,0,lightblue,XL,1,Livraison standard,1,0,25,50,1.0,Quantité limitée !,CN,linpingstore,366,3.9754098360655736,5b47ffa01e5bc91f3eea4f1f
5d2c36f4010ae87eef758d55,6 Color Summer Women Printed Bckless Tank Tops Women New Fashion Slim Sleeveless Yoga Fitness Vest Casual Lady Tops Plus Size S-5XL,Vest,8.0,13,100,800.0,1300,0,4.04,57,29.0,16.0,2.0,5.0,5.0,50.88,28.07,3.51,8.77,8.77,0,0,0,0,grey,M,50,Livraison standard,2,0,51,50,0.0,N/A,CN,huaxianglarou,4516,4.231842338352524,5ae93337d204cc177313f242
5e573e6360f35b2661fff9dc,Palm Angels Sanskrit Short T-shirt Hip Hop Streetwear Oversize Summer Kanye West Tops T shirt,Shirts,22.0,159,1000,22000.0,159000,0,4.04,235,127.0,49.0,26.0,7.0,26.0,54.04,20.85,11.06,2.98,11.06,0,0,0,0,black,S,50,Livraison standard,5,0,80,50,0.0,N/A,CN,liuxiaojun,541,4.097966728280961,55e51e53c9f8235d17759948
59438e8f609fe23d637ddf41,Women School Girls A-line Dress Summer Girls A Lattice Short Dress High Waist Pleated Tennis Skirt Uniform with Inner Shorts,Dress,11.0,10,1000,11000.0,10000,0,3.89,140,66.0,35.0,15.0,5.0,19.0,47.14,25.0,10.71,3.57,13.57,0,0,0,0,white,XS,50,Livraison standard,3,0,42,50,0.0,N/A,CN,Girls' showtime,124563,4.193588786397245,5860cf7b0929fc4d76180aed
5e9141ec67b78030f67d01f8,Fashion Women Summer Casual Tank Tops Loose Beach Blouses Sleeveless Printed Cotton Beach T Shirt Plus Size,Swim and Beach Wear,6.0,6,1000,6000.0,6000,1,3.73,142,56.0,32.0,30.0,8.0,16.0,39.44,22.54,21.13,5.63,11.27,0,0,0,0,yellow,S,50,Livraison standard,2,0,50,50,0.0,N/A,CN,LALALA FASH,3053,3.8584998362266623,571b38e66c39b141b1ad43e1
58e6e016b5b91e192b207346,Women Fashion Off-shoulder Tank Top Casual Blouses Crop Tops T-Shirt emilyandlily New Top,Shirts,6.0,38,5000,30000.0,190000,0,4.22,958,571.0,171.0,116.0,53.0,47.0,59.6,17.85,12.11,5.53,4.91,0,0,0,0,black,M,50,Livraison standard,2,0,40,50,1.0,Quantité limitée !,CN,Simple_style,213709,4.293899648587566,58216982dd9916453fe2d1a1
5e5b7192cf4480c25cbc626c,2020 Running Shorts High Waist Legging Plus Size S-3XL 3 Color Summer New Women Fashion Solid Color Safety Shorts Yoga,Pants,9.0,50,100,900.0,5000,1,3.84,37,16.0,10.0,3.0,5.0,3.0,43.24,27.03,8.11,13.51,8.11,0,0,0,0,grey,S,50,Livraison standard,3,0,42,50,0.0,N/A,CN,Raverks,3237,3.948409020698177,55dc2bf3b92a5941ebd4ecf2
5cc40501e824b607860ec588,2019 New Women Fashion Loose Pants High Waist Ninth Pant Casual Trousers,Pants,12.0,11,20000,240000.0,220000,1,3.64,1711,702.0,339.0,272.0,144.0,254.0,41.03,19.81,15.9,8.42,14.85,0,0,0,0,black,S,29,Livraison standard,3,0,36,50,0.0,N/A,CN,Pentiumhorse,55499,4.138885385322258,5926c5ace8ff5525241b368d
5abb034f5e2ae16763047591,Sleeveless Floral Print Elegant Dress Drawstring Waist Slim Party Beach Maxi Dress ,Dress,6.0,6,20000,120000.0,120000,1,3.71,2706,1095.0,597.0,464.0,222.0,328.0,40.47,22.06,17.15,8.2,12.12,0,0,0,0,black,XXS,49,Livraison standard,2,0,38,50,1.0,Quantité limitée !,CN,MlhaxzylgFashionStore,6714,4.0732797140303845,59c0e0168696be51cef38e93
5b035ff3bc3b6a7a3e91811b,Womens Padded Bra Tops V Neck Camisole Straps Push Up Bra Vest Tank,Vest,9.0,33,5000,45000.0,165000,0,3.81,719,356.0,111.0,103.0,59.0,90.0,49.51,15.44,14.33,8.21,12.52,0,0,0,0,black,S,50,Livraison standard,3,0,45,50,0.0,N/A,CN,Sammy ,139788,4.166509285489456,5406cabdc5c2464980dc6314
5e97f85b737a610159cf5efa,Men Summer Running Shorts 2 in 1 Sports Jogging Fitness Shorts Training Quick Dry Short Gym Shorts Sport Pants,Pants,18.0,47,100,1800.0,4700,0,4.62,34,27.0,4.0,1.0,1.0,1.0,79.41,11.76,2.94,2.94,2.94,2,1,0,1,black,2XL,5,Livraison standard,5,0,82,50,0.0,N/A,CN,Liuxixi,1465,4.2266211604095565,58d12c00b9d9d6505a44c4e6
5d6e5c9b045a156519de6483,Fashion Womens Jumpsuit Summer Bib Pants Shorts Casual Loose Sleeveless Rompers Jumpsuit Suspenders Overalls S-XXXL,Dress,11.0,108,5000,55000.0,540000,0,2.95,299,72.0,47.0,59.0,36.0,85.0,24.08,15.72,19.73,12.04,28.43,0,0,0,0,orange,S,50,Livraison standard,3,0,52,50,0.0,N/A,CN,Xiaojun579,2608,3.8730828220858897,5ba8dffeb2f5b12221c73576
5cb541909a4d0e69ecb34301,S-2XL Women Sunflower Print Pattern Strap Dress Female Summer Fashion Flower Sling Skirt Youth Girls Dress Strap Dress,Dress,13.0,13,1000,13000.0,13000,0,3.7,332,149.0,56.0,57.0,20.0,50.0,44.88,16.87,17.17,6.02,15.06,0,0,0,0,black,S,10,Livraison standard,3,0,52,50,1.0,Quantité limitée !,US,william pollard,4048,4.0644762845849804,583edf165022c71b82d1d6c7
58f5ebbc9895db01c700c615,Women's Summer Maxi Casual Dresses Cotton,Dress,11.0,38,20000,220000.0,760000,1,3.66,8971,3598.0,1821.0,1607.0,808.0,1137.0,40.11,20.3,17.91,9.01,12.67,0,0,0,0,black,S,50,Livraison standard,2,0,42,50,0.0,N/A,CN,beauty_baby_baby,73701,4.105127474525448,576bbb443a698c085103c010
5d9077c6e6119333db096ce2,COMENII Summer Women Tops Button Deep V-Neck Off Shoulder Shirts Cotton Blouse Casual Loose Sleeveless T Shirts Backless Camisole Ladies Fashion Vest Solid Color Sling Plus Size Tank Tops,Vest,11.0,10,1000,11000.0,10000,0,4.09,100,59.0,16.0,10.0,5.0,10.0,59.0,16.0,10.0,5.0,10.0,0,0,0,0,purple,XXS,4,Livraison standard,2,0,20,50,0.0,N/A,CN,new top,6300,4.078095238095238,544e3da38edcfa4c456f6181
5b126e3ef1fce6262041d8b3,Lace Summer Princess Prom Punk Dress Women Casual Basic Dress  Moda Hippie Clothing,Dress,11.0,10,100,1100.0,1000,0,4.14,51,29.0,9.0,8.0,1.0,4.0,56.86,17.65,15.69,1.96,7.84,0,0,0,0,white,S,50,Livraison standard,2,0,43,50,0.0,N/A,CN,Chinese style_GQ,16994,4.2636812992821,590189980094b829518713b8
5e86c978d4bc413d5735e5ea,Women Crop Tops Deep V Neck Sleeveless Slim Fit Solid Tops For Summer,Shirts,9.0,34,50,450.0,1700,0,5.0,0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,0,white,S,6,Livraison standard,3,0,41,50,0.0,N/A,CN,Adrea boutique,14676,4.07420278004906,55f7c64b3a698c4749f3bccf
5eb4f323b67a8d189a8f8380,Women's Summer Sleeveless Tank Cotton Vest Printed Tank Tops,Vest,6.0,7,50,300.0,350,0,2.67,3,1.0,0.0,0.0,1.0,1.0,33.33,0.0,0.0,33.33,33.33,0,0,0,0,pink,S,46,Livraison standard,2,0,8,50,0.0,N/A,CN,tiefanye,1374,4.058951965065503,5a2fa9ce6ea4a770c66f5599
5dd900306a7d4f0c672f6e30,XS-8XL Plus Size Dresses Summer Fashion Clothes Womens Deep V-neck Sleeveless Maxi Dresses Ladies Casual Spaghetti Strap Loose Beach Wear Floral Printed Halter Party Dress,Dress,2.83,3,20000,56600.0,60000,1,3.62,1742,732.0,322.0,264.0,147.0,277.0,42.02,18.48,15.15,8.44,15.9,0,0,0,0,grey,XS,5,Livraison standard,1,0,20,50,0.0,N/A,Others,Recherche.sg,3791,3.918754945924558,5810aa5bde5bf01b645c909e
5bac96d54b784e1e83636983,4 Color Spring and Summer Women's Fashion Jumpsuit Casual Loose Solid Tank Jumpsuit Long Suspender Overalls Bib Pants Rompers Wide Leg Pants,Dress,7.0,159,5000,35000.0,795000,0,3.39,1632,584.0,289.0,276.0,149.0,334.0,35.78,17.71,16.91,9.13,20.47,0,0,0,0,armygreen,S,50,Livraison standard,2,0,41,50,0.0,N/A,CN,pumpkincarriages,8547,4.081783081783081,5b658cbebc3b221445ba1440
5c9b2bded2430a1d4535ed64,Summer Women Sexy Floral Short Dress Spaghetti Strap Sweetheart Sheath Dress,Dress,15.0,28,100,1500.0,2800,1,3.23,69,25.0,9.0,8.0,11.0,16.0,36.23,13.04,11.59,15.94,23.19,0,0,0,0,blue,S,50,Livraison standard,4,0,51,50,0.0,N/A,CN,qysm6688,897,3.850613154960981,5bdbb9048a83b5678f43462b
5cf66417936ead236e2015d1,Women Summer Long Dress Spaghetti Strap V Neck Irregular Hem Holiday Casual Party Dress Sundress Plus Size S-5XL,Dress,14.0,68,5000,70000.0,340000,1,3.44,734,248.0,153.0,135.0,67.0,131.0,33.79,20.84,18.39,9.13,17.85,1,1,0,0,white,S,50,Livraison standard,3,0,40,50,0.0,N/A,CN,summernights,13075,4.226462715105162,59538508e81e8a67610d9c8b
5ea7e2d949b52108c6560c5b,New Summer Men Cat Caterpillar Bulldozer Short Pants Sport,Pants,12.0,14,10,120.0,140,0,5.0,0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,0,black,S,50,Livraison standard,3,0,22,50,0.0,N/A,CN,fengguijieshop,52,3.8846153846153846,5e5cb2f077179e1ac07004a2
5e743eded2656b046017c719,2020 Women Fashion V-neck Solid Color Slim Fit Casual Cotton Two Pieces Sports Wear,Sports Wear,5.8100000000000005,30,100,581.0,3000,0,2.61,18,3.0,2.0,5.0,1.0,7.0,16.67,11.11,27.78,5.56,38.89,0,0,0,0,green,XS,3,Livraison standard,2,0,41,50,0.0,N/A,CN,Denas Fashion,26473,3.8947606995807047,55dc300452a04b658ad68139
5e951ed83843b713841430e1,2020 New Men's Fashion Short Sleeve T-Shirt   Shorts Men Sports Set Men Casual Summer Men's Set,Shirts,16.0,22,100,1600.0,2200,1,3.15,72,20.0,17.0,9.0,6.0,20.0,27.78,23.61,12.5,8.33,27.78,0,0,0,0,grey,M,39,Livraison standard,4,0,34,50,0.0,N/A,CN,huangdewen,79,3.4177215189873418,5e675a4b48763f1940d6ab3b
5c9212fc8de79667e3c7ca59,"Summer Fashion New Women Letter Funny O-neck T-shirt "" I Only Look Up To You "" Love T-shirt / "" Don't Flatter Yourself "" Graphic Tee / March T-shirt",Shirts,7.0,6,100,700.0,600,0,3.8,61,28.0,11.0,12.0,2.0,8.0,45.9,18.03,19.67,3.28,13.11,0,0,0,0,black,S,50,Livraison standard,2,0,45,50,0.0,N/A,CN,enjoy the sunshine,139607,4.216385997836785,59257409b674b15e8191b8de
5abb107507c7b470f5efc3cf,Summer Fashion Women's Seamless Tube Top Basic Long Bandeau Layering Ribbed Stretch Tee,Shirts,8.0,42,1000,8000.0,42000,0,3.95,449,230.0,87.0,60.0,25.0,47.0,51.22,19.38,13.36,5.57,10.47,0,0,0,0,Black,M,50,Livraison standard,2,0,40,50,0.0,N/A,CN,Unnistore,47981,4.025364206665138,5684eae9daaaee26a0fdadba
554b114fff561a1235152554,Sexy Women Summer Beach Lace Sleeveless Party Evening Cocktail Skater Mini Dress,Dress,12.0,13,10000,120000.0,130000,0,3.56,893,364.0,140.0,157.0,92.0,140.0,40.76,15.68,17.58,10.3,15.68,0,0,0,0,white,S,50,ការដឹកជញ្ជូនតាមស្តង់ដារ,3,0,42,50,0.0,N/A,CN,Fashion Show Style,117487,4.087737366687378,5448701f90c77609a237f99f
